iter	Passed	Remaining
1666	55486	294008
1667	55524	293997
1668	55559	293973
1669	55597	293965
1670	55628	293924
1671	55659	293876
1672	55689	293828
1673	55720	293782
1674	55750	293728
1675	55780	293680
1676	55811	293634
1677	55842	293586
1678	55872	293540
1679	55904	293496
1680	55934	293449
1681	55966	293408
1682	55996	293357
1683	56027	293314
1684	56063	293296
1685	56094	293249
1686	56127	293211
1687	56197	293371
1688	56229	293334
1689	56261	293293
1690	56290	293238
1691	56321	293191
1692	56350	293136
1693	56381	293088
1694	56413	293048
1695	56445	293012
1696	56477	292968
1697	56542	293101
1698	56590	293144
1699	56626	293125
1700	56666	293128
1701	56705	293123
1702	56740	293098
1703	56773	293065
1704	56808	293039
1705	56851	293056
1706	56901	293106
1707	56945	293127
1708	57012	293269
1709	57045	293234
1710	57077	293193
1711	57108	293148
1712	57138	293099
1713	57170	293054
1714	57201	293012
1715	57276	293194
1716	57309	293156
1717	57342	293120
1718	57375	293083
1719	57405	293037
1720	57438	293000
1721	57471	292966
1722	57508	292947
1723	57542	292918
1724	57575	292882
1725	57608	292850
1726	57642	292819
1727	57673	292772
1728	57723	292824
1729	57757	292796
1730	57791	292763
1731	57837	292793
1732	57868	292750
1733	57959	293008
1734	57996	292992
1735	58045	293038
1736	58092	293068
1737	58126	293041
1738	58178	293098
1739	58255	293285
1740	58340	293510
1741	58373	293474
1742	58403	293426
1743	58435	293384
1744	58469	293350
1745	58504	293325
1746	58539	293302
1747	58574	293274
1748	58607	293239
1749	58669	293349
1750	58701	293307
1751	58732	293262
1752	58766	293231
1753	58798	293188
1754	58828	293137
1755	58857	293083
1756	58890	293042
1757	58921	292996
1758	58953	292958
1759	58984	292910
1760	59035	292962
1761	59073	292953
1762	59113	292952
1763	59142	292897
1764	59173	292851
1765	59205	292806
1766	59236	292761
1767	59266	292709
1768	59297	292664
1769	59328	292622
1770	59407	292811
1771	59439	292770
1772	59473	292739
1773	59513	292736
1774	59562	292778
1775	59604	292787
1776	59651	292819
1777	59682	292771
1778	59716	292743
1779	59747	292695
1780	59780	292660
1781	59810	292609
1782	59843	292571
1783	59874	292523
1784	59904	292474
1785	59935	292426
1786	59965	292377
1787	60000	292351
1788	60031	292306
1789	60063	292264
1790	60095	292225
1791	60144	292267
1792	60188	292283
1793	60230	292290
1794	60262	292246
1795	60292	292198
1796	60323	292151
1797	60358	292126
1798	60391	292087
1799	60543	292625
1800	60576	292591
1801	60607	292542
1802	60637	292493
1803	60667	292443
1804	60696	292387
1805	60727	292338
1806	60756	292283
1807	60787	292237
1808	60817	292187
1809	60847	292135
1810	60877	292084
1811	60908	292036
1812	60939	291992
1813	60971	291952
1814	61005	291919
1815	61036	291874
1816	61066	291820
1817	61095	291767
1818	61156	291865
1819	61195	291853
1820	61234	291848
1821	61266	291804
1822	61298	291763
1823	61374	291931
1824	61412	291920
1825	61443	291873
1826	61475	291833
1827	61515	291829
1828	61607	292072
1829	61662	292138
1830	61696	292107
1831	61726	292056
1832	61758	292014
1833	61790	291972
1834	61820	291921
1835	61882	292022
1836	61938	292091
1837	61980	292097
1838	62047	292221
1839	62117	292357
1840	62171	292417
1841	62217	292443
1842	62259	292448
1843	62301	292453
1844	62344	292460
1845	62379	292431
1846	62411	292390
1847	62443	292351
1848	62478	292321
1849	62538	292410
1850	62581	292418
1851	62665	292620
1852	62703	292604
1853	62743	292599
1854	62778	292570
1855	62811	292535
1856	62844	292497
1857	62881	292475
1858	62914	292439
1859	62946	292396
1860	62978	292354
1861	63099	292723
1862	63148	292761
1863	63184	292738
1864	63219	292706
1865	63256	292689
1866	63292	292662
1867	63343	292707
1868	63386	292715
1869	63451	292827
1870	63528	292992
1871	63570	292995
1872	63606	292968
1873	63731	293355
1874	63771	293350
1875	63803	293305
1876	63837	293271
1877	63873	293246
1878	63912	293233
1879	63963	293280
1880	64005	293281
1881	64044	293269
1882	64082	293255
1883	64159	293419
1884	64208	293451
1885	64243	293423
1886	64282	293411
1887	64324	293410
1888	64360	293385
1889	64391	293339
1890	64436	293354
1891	64528	293583
1892	64565	293562
1893	64606	293560
1894	64665	293639
1895	64714	293674
1896	64809	293916
1897	64844	293886
1898	64881	293862
1899	64913	293820
1900	65013	294083
1901	65047	294046
1902	65081	294012
1903	65180	294269
1904	65237	294337
1905	65284	294362
1906	65329	294378
1907	65364	294343
1908	65397	294307
1909	65444	294328
1910	65495	294370
1911	65557	294458
1912	65598	294455
1913	65636	294437
1914	65680	294446
1915	65724	294457
1916	65767	294460
1917	65809	294460
1918	65923	294782
1919	65961	294766
1920	66020	294840
1921	66057	294816
1922	66100	294824
1923	66134	294787
1924	66176	294785
1925	66207	294736
1926	66242	294703
1927	66272	294651
1928	66305	294610
1929	66388	294790
1930	66448	294869
1931	66500	294917
1932	66535	294881
1933	66568	294842
1934	66601	294800
1935	66697	295041
1936	66738	295036
1937	66792	295085
1938	66827	295055
1939	66867	295044
1940	66930	295137
1941	67103	295713
1942	67136	295671
1943	67168	295624
1944	67200	295578
1945	67232	295530
1946	67263	295481
1947	67298	295448
1948	67329	295400
1949	67365	295369
1950	67406	295367
1951	67449	295368
1952	67498	295396
1953	67550	295438
1954	67589	295422
1955	67625	295392
1956	67666	295387
1957	67698	295343
1958	67752	295391
1959	67817	295491
1960	67856	295476
1961	67892	295447
1962	67933	295440
1963	67975	295437
1964	68019	295444
1965	68063	295447
1966	68163	295699
1967	68198	295665
1968	68286	295863
1969	68335	295889
1970	68384	295918
1971	68432	295937
1972	68468	295910
1973	68503	295875
1974	68539	295847
1975	68573	295810
1976	68608	295776
1977	68642	295737
1978	68674	295690
1979	68716	295688
1980	68752	295660
1981	68789	295636
1982	68823	295598
1983	68884	295673
1984	68933	295701
1985	68967	295662
1986	69000	295621
1987	69035	295589
1988	69100	295682
1989	69138	295661
1990	69231	295875
1991	69288	295937
1992	69331	295937
1993	69365	295900
1994	69398	295856
1995	69432	295820
1996	69468	295791
1997	69514	295803
1998	69554	295787
1999	69586	295743
2000	69618	295696
2001	69683	295787
2002	69735	295829
2003	69767	295782
2004	69876	296058
2005	69908	296013
2006	69941	295969
2007	70031	296169
2008	70083	296205
2009	70122	296188
2010	70182	296261
2011	70212	296205
2012	70244	296157
2013	70352	296431
2014	70382	296374
2015	70415	296333
2016	70449	296291
2017	70484	296259
2018	70520	296226
2019	70555	296193
2020	70590	296156
2021	70622	296109
2022	70653	296058
2023	70689	296029
2024	70720	295978
2025	70753	295936
2026	70786	295891
2027	70818	295847
2028	70849	295795
2029	70891	295787
2030	70944	295827
2031	70974	295773
2032	71004	295717
2033	71036	295672
2034	71069	295626
2035	71101	295579
2036	71132	295530
2037	71164	295481
2038	71195	295430
2039	71226	295380
2040	71258	295335
2041	71291	295291
2042	71382	295486
2043	71415	295444
2044	71444	295385
2045	71475	295333
2046	71508	295291
2047	71541	295248
2048	71574	295204
2049	71605	295155
2050	71636	295103
2051	71667	295051
2052	71698	295001
2053	71730	294954
2054	71762	294905
2055	71793	294858
2056	71827	294817
2057	71857	294761
2058	71887	294706
2059	71919	294658
2060	71950	294607
2061	71983	294565
2062	72013	294513
2063	72045	294463
2064	72076	294413
2065	72107	294363
2066	72139	294317
2067	72171	294270
2068	72201	294215
2069	72231	294158
2070	72261	294105
2071	72292	294052
2072	72323	294002
2073	72353	293947
2074	72384	293896
2075	72537	294343
2076	72571	294304
2077	72604	294259
2078	72656	294294
2079	72714	294351
2080	72746	294306
2081	72777	294254
2082	72808	294206
2083	72841	294160
2084	72872	294112
2085	72904	294062
2086	72937	294023
2087	72987	294045
2088	73021	294009
2089	73051	293955
2090	73082	293903
2091	73115	293858
2092	73147	293813
2093	73178	293763
2094	73210	293714
2095	73242	293666
2096	73274	293620
2097	73306	293573
2098	73338	293526
2099	73383	293535
2100	73416	293489
2101	73448	293444
2102	73483	293408
2103	73517	293371
2104	73601	293533
2105	73633	293483
2106	73663	293430
2107	73693	293377
2108	73724	293325
2109	73780	293374
2110	73817	293347
2111	73849	293298
2112	73879	293245
2113	73912	293200
2114	73943	293153
2115	74001	293209
2116	74037	293175
2117	74068	293127
2118	74101	293085
2119	74152	293113
2120	74200	293126
2121	74229	293071
2122	74258	293012
2123	74288	292956
2124	74318	292904
2125	74350	292855
2126	74379	292798
2127	74409	292740
2128	74443	292702
2129	74478	292668
2130	74514	292638
2131	74550	292605
2132	74582	292561
2133	74673	292743
2134	74710	292718
2135	74742	292670
2136	74773	292619
2137	74803	292565
2138	74835	292518
2139	74865	292465
2140	74915	292489
2141	74946	292439
2142	74978	292390
2143	75010	292346
2144	75054	292346
2145	75133	292482
2146	75165	292435
2147	75195	292380
2148	75225	292327
2149	75256	292273
2150	75286	292222
2151	75318	292175
2152	75348	292119
2153	75378	292064
2154	75411	292021
2155	75445	291982
2156	75478	291940
2157	75511	291898
2158	75549	291874
2159	75580	291823
2160	75611	291774
2161	75641	291719
2162	75733	291904
2163	75766	291863
2164	75798	291814
2165	75828	291762
2166	75860	291713
2167	75890	291660
2168	75921	291611
2169	75952	291559
2170	75983	291507
2171	76013	291453
2172	76043	291400
2173	76072	291343
2174	76103	291292
2175	76133	291239
2176	76166	291196
2177	76197	291145
2178	76228	291093
2179	76258	291040
2180	76289	290990
2181	76320	290941
2182	76351	290892
2183	76382	290841
2184	76413	290792
2185	76446	290746
2186	76479	290705
2187	76512	290664
2188	76543	290614
2189	76572	290555
2190	76603	290504
2191	76634	290456
2192	76665	290406
2193	76697	290358
2194	76727	290304
2195	76809	290449
2196	76841	290403
2197	76871	290348
2198	76902	290297
2199	76945	290292
2200	76979	290253
2201	77010	290204
2202	77040	290153
2203	77072	290104
2204	77123	290130
2205	77156	290089
2206	77187	290039
2207	77218	289988
2208	77249	289937
2209	77297	289954
2210	77336	289932
2211	77380	289930
2212	77430	289952
2213	77477	289964
2214	77545	290050
2215	77628	290197
2216	77658	290142
2217	77689	290093
2218	77724	290056
2219	77952	290741
2220	77997	290744
2221	78031	290705
2222	78070	290683
2223	78103	290638
2224	78132	290581
2225	78166	290542
2226	78198	290495
2227	78237	290477
2228	78269	290429
2229	78300	290378
2230	78329	290322
2231	78359	290268
2232	78389	290212
2233	78424	290176
2234	78460	290146
2235	78495	290109
2236	78528	290068
2237	78560	290020
2238	78591	289969
2239	78621	289916
2240	78652	289864
2241	78682	289813
2242	78714	289767
2243	78747	289725
2244	78779	289675
2245	78810	289627
2246	78844	289587
2247	78876	289541
2248	78909	289497
2249	78941	289451
2250	79049	289682
2251	79085	289653
2252	79126	289638
2253	79158	289591
2254	79190	289545
2255	79222	289501
2256	79254	289451
2257	79285	289402
2258	79322	289375
2259	79357	289337
2260	79387	289285
2261	79417	289229
2262	79458	289218
2263	79494	289184
2264	79529	289151
2265	79577	289163
2266	79608	289111
2267	79643	289077
2268	79676	289033
2269	79708	288985
2270	79738	288934
2271	79768	288878
2272	79833	288952
2273	79873	288934
2274	79906	288891
2275	79953	288900
2276	79988	288864
2277	80022	288825
2278	80058	288793
2279	80156	288986
2280	80189	288943
2281	80222	288900
2282	80256	288860
2283	80289	288816
2284	80331	288805
2285	80395	288875
2286	80426	288826
2287	80462	288793
2288	80495	288749
2289	80538	288743
2290	80573	288707
2291	80616	288700
2292	80648	288654
2293	80678	288598
2294	80709	288551
2295	80740	288499
2296	80772	288452
2297	80804	288405
2298	80833	288349
2299	80866	288305
2300	80900	288266
2301	80943	288260
2302	80974	288211
2303	81010	288178
2304	81066	288216
2305	81131	288286
2306	81231	288482
2307	81265	288441
2308	81297	288397
2309	81331	288357
2310	81365	288315
2311	81401	288283
2312	81454	288312
2313	81494	288295
2314	81535	288280
2315	81584	288294
2316	81618	288252
2317	81650	288206
2318	81686	288174
2319	81719	288130
2320	81834	288377
2321	81900	288450
2322	81933	288405
2323	81964	288356
2324	81995	288307
2325	82025	288253
2326	82056	288203
2327	82088	288154
2328	82118	288103
2329	82151	288058
2330	82182	288007
2331	82212	287953
2332	82306	288126
2333	82339	288082
2334	82371	288034
2335	82400	287978
2336	82432	287930
2337	82478	287934
2338	82511	287890
2339	82543	287844
2340	82573	287790
2341	82602	287733
2342	82647	287732
2343	82680	287689
2344	82711	287638
2345	82741	287585
2346	82773	287539
2347	82803	287485
2348	82838	287447
2349	82878	287430
2350	82915	287399
2351	82947	287352
2352	82985	287326
2353	83024	287305
2354	83062	287279
2355	83105	287272
2356	83138	287228
2357	83182	287223
2358	83233	287242
2359	83269	287209
2360	83302	287165
2361	83469	287586
2362	83511	287571
2363	83556	287570
2364	83594	287543
2365	83637	287535
2366	83668	287485
2367	83698	287432
2368	83731	287386
2369	83797	287456
2370	83828	287406
2371	83860	287358
2372	83891	287311
2373	83927	287276
2374	83957	287224
2375	83989	287174
2376	84020	287126
2377	84052	287078
2378	84084	287032
2379	84115	286983
2380	84148	286939
2381	84179	286890
2382	84209	286836
2383	84239	286782
2384	84270	286731
2385	84301	286680
2386	84331	286628
2387	84362	286579
2388	84393	286526
2389	84426	286483
2390	84546	286737
2391	84584	286710
2392	84615	286661
2393	84646	286611
2394	84678	286563
2395	84708	286511
2396	84742	286470
2397	84773	286418
2398	84804	286369
2399	84834	286315
2400	84866	286271
2401	84903	286240
2402	84940	286211
2403	84977	286180
2404	85010	286138
2405	85041	286087
2406	85113	286175
2407	85145	286129
2408	85186	286113
2409	85220	286070
2410	85252	286024
2411	85281	285970
2412	85311	285914
2413	85340	285860
2414	85372	285811
2415	85404	285764
2416	85439	285727
2417	85473	285688
2418	85513	285669
2419	85545	285622
2420	85648	285813
2421	85683	285777
2422	85715	285728
2423	85747	285682
2424	85779	285636
2425	85811	285589
2426	85843	285544
2427	85875	285498
2428	85920	285495
2429	85952	285446
2430	85988	285413
2431	86019	285365
2432	86055	285331
2433	86087	285285
2434	86118	285233
2435	86160	285219
2436	86191	285170
2437	86221	285119
2438	86255	285079
2439	86286	285029
2440	86317	284978
2441	86355	284952
2442	86389	284910
2443	86438	284921
2444	86473	284884
2445	86508	284847
2446	86540	284800
2447	86570	284750
2448	86604	284710
2449	86637	284665
2450	86732	284828
2451	86764	284781
2452	86795	284731
2453	86825	284677
2454	86855	284623
2455	86887	284577
2456	86919	284530
2457	86950	284480
2458	86980	284427
2459	87011	284378
2460	87073	284429
2461	87107	284390
2462	87138	284340
2463	87174	284306
2464	87205	284258
2465	87236	284207
2466	87267	284157
2467	87297	284105
2468	87328	284057
2469	87359	284008
2470	87398	283982
2471	87434	283950
2472	87469	283913
2473	87505	283880
2474	87538	283836
2475	87569	283787
2476	87602	283742
2477	87635	283702
2478	87668	283658
2479	87700	283613
2480	87740	283592
2481	87894	283938
2482	87946	283958
2483	87977	283908
2484	88007	283854
2485	88037	283802
2486	88067	283750
2487	88097	283696
2488	88128	283645
2489	88161	283604
2490	88191	283551
2491	88221	283497
2492	88251	283445
2493	88281	283392
2494	88313	283346
2495	88364	283361
2496	88396	283316
2497	88429	283273
2498	88463	283231
2499	88497	283190
2500	88529	283146
2501	88571	283132
2502	88607	283097
2503	88639	283052
2504	88673	283011
2505	88705	282964
2506	88738	282922
2507	88776	282893
2508	88808	282850
2509	88839	282799
2510	88869	282745
2511	88963	282897
2512	89010	282901
2513	89043	282855
2514	89074	282807
2515	89106	282761
2516	89137	282712
2517	89176	282685
2518	89207	282638
2519	89240	282594
2520	89283	282584
2521	89312	282528
2522	89343	282479
2523	89375	282432
2524	89409	282391
2525	89443	282351
2526	89476	282309
2527	89509	282266
2528	89541	282219
2529	89573	282174
2530	89604	282123
2531	89634	282073
2532	89665	282024
2533	89697	281975
2534	89728	281928
2535	89760	281880
2536	89790	281829
2537	89821	281779
2538	89855	281741
2539	89894	281716
2540	89945	281730
2541	90044	281893
2542	90080	281858
2543	90111	281812
2544	90166	281836
2545	90202	281803
2546	90244	281787
2547	90286	281771
2548	90320	281733
2549	90352	281687
2550	90384	281641
2551	90417	281598
2552	90453	281563
2553	90503	281573
2554	90535	281527
2555	90564	281472
2556	90594	281418
2557	90623	281365
2558	90667	281355
2559	90701	281315
2560	90731	281263
2561	90769	281236
2562	90801	281191
2563	90834	281146
2564	90865	281098
2565	90899	281058
2566	90929	281007
2567	90960	280957
2568	90990	280903
2569	91019	280850
2570	91051	280805
2571	91153	280975
2572	91186	280930
2573	91216	280880
2574	91249	280835
2575	91280	280787
2576	91310	280734
2577	91339	280680
2578	91391	280695
2579	91424	280651
2580	91457	280609
2581	91489	280562
2582	91522	280521
2583	91587	280575
2584	91620	280533
2585	91672	280548
2586	91708	280513
2587	91739	280464
2588	91789	280474
2589	91826	280442
2590	91859	280399
2591	91891	280355
2592	91923	280307
2593	91954	280259
2594	91994	280238
2595	92025	280188
2596	92056	280138
2597	92087	280090
2598	92118	280040
2599	92149	279993
2600	92314	280349
2601	92346	280303
2602	92377	280255
2603	92408	280206
2604	92444	280171
2605	92478	280133
2606	92511	280090
2607	92543	280042
2608	92579	280009
2609	92612	279967
2610	92643	279918
2611	92673	279866
2612	92705	279818
2613	92736	279771
2614	92769	279728
2615	92800	279677
2616	92831	279630
2617	92863	279582
2618	92894	279536
2619	92926	279488
2620	92957	279439
2621	92988	279390
2622	93018	279338
2623	93047	279283
2624	93077	279233
2625	93108	279184
2626	93162	279204
2627	93195	279160
2628	93225	279109
2629	93255	279056
2630	93285	279006
2631	93382	279154
2632	93418	279119
2633	93453	279084
2634	93485	279038
2635	93517	278990
2636	93547	278939
2637	93577	278887
2638	93608	278837
2639	93667	278872
2640	93696	278819
2641	93727	278771
2642	93757	278719
2643	93797	278696
2644	93828	278647
2645	93861	278604
2646	93919	278636
2647	93953	278597
2648	93986	278552
2649	94016	278502
2650	94047	278453
2651	94078	278405
2652	94111	278362
2653	94145	278322
2654	94193	278322
2655	94223	278272
2656	94255	278224
2657	94287	278180
2658	94327	278157
2659	94377	278164
2660	94478	278323
2661	94527	278327
2662	94567	278306
2663	94681	278500
2664	94722	278480
2665	94757	278444
2666	94789	278396
2667	94818	278342
2668	94848	278291
2669	94880	278246
2670	94911	278196
2671	94946	278158
2672	94977	278111
2673	95008	278061
2674	95042	278020
2675	95077	277983
2676	95113	277950
2677	95152	277925
2678	95189	277892
2679	95243	277912
2680	95296	277926
2681	95335	277901
2682	95379	277890
2683	95413	277849
2684	95463	277856
2685	95571	278032
2686	95613	278015
2687	95644	277967
2688	95677	277923
2689	95708	277875
2690	95740	277830
2691	95776	277794
2692	95854	277883
2693	95912	277911
2694	95946	277872
2695	95979	277826
2696	96015	277793
2697	96052	277762
2698	96084	277716
2699	96116	277669
2700	96152	277636
2701	96186	277596
2702	96217	277545
2703	96297	277639
2704	96328	277591
2705	96359	277541
2706	96389	277489
2707	96436	277487
2708	96488	277498
2709	96525	277466
2710	96558	277421
2711	96593	277385
2712	96775	277769
2713	96818	277755
2714	96853	277718
2715	96890	277685
2716	96926	277650
2717	96957	277602
2718	96991	277561
2719	97022	277512
2720	97052	277462
2721	97085	277417
2722	97119	277377
2723	97152	277332
2724	97183	277284
2725	97217	277244
2726	97263	277237
2727	97292	277185
2728	97324	277137
2729	97354	277085
2730	97386	277039
2731	97420	277000
2732	97454	276960
2733	97486	276912
2734	97516	276862
2735	97546	276809
2736	97576	276758
2737	97606	276707
2738	97638	276659
2739	97669	276611
2740	97700	276563
2741	97731	276513
2742	97762	276464
2743	97861	276608
2744	97892	276558
2745	97923	276510
2746	97954	276461
2747	97984	276409
2748	98013	276357
2749	98044	276307
2750	98079	276269
2751	98122	276255
2752	98156	276215
2753	98191	276177
2754	98227	276142
2755	98261	276103
2756	98310	276104
2757	98341	276055
2758	98406	276102
2759	98441	276063
2760	98475	276024
2761	98507	275978
2762	98539	275931
2763	98571	275887
2764	98603	275840
2765	98634	275791
2766	98665	275741
2767	98695	275692
2768	98726	275643
2769	98756	275591
2770	98798	275574
2771	98828	275522
2772	98859	275472
2773	98964	275631
2774	98995	275581
2775	99026	275533
2776	99056	275483
2777	99087	275432
2778	99117	275382
2779	99148	275334
2780	99181	275289
2781	99212	275240
2782	99243	275193
2783	99275	275146
2784	99305	275097
2785	99337	275048
2786	99366	274996
2787	99416	274998
2788	99464	274997
2789	99495	274950
2790	99524	274896
2791	99555	274846
2792	99585	274795
2793	99616	274747
2794	99647	274698
2795	99678	274650
2796	99709	274602
2797	99740	274554
2798	99771	274505
2799	99802	274455
2800	99832	274406
2801	99864	274359
2802	99895	274310
2803	99924	274256
2804	99954	274207
2805	100058	274358
2806	100093	274321
2807	100125	274274
2808	100156	274225
2809	100187	274179
2810	100219	274131
2811	100250	274084
2812	100284	274044
2813	100316	273999
2814	100353	273966
2815	100386	273923
2816	100420	273885
2817	100454	273842
2818	100485	273795
2819	100518	273752
2820	100574	273770
2821	100605	273724
2822	100636	273675
2823	100667	273628
2824	100698	273579
2825	100728	273527
2826	100757	273474
2827	100789	273427
2828	100818	273374
2829	100846	273320
2830	100879	273274
2831	100941	273311
2832	100973	273266
2833	101005	273221
2834	101037	273176
2835	101221	273540
2836	101261	273516
2837	101297	273481
2838	101329	273436
2839	101361	273389
2840	101391	273339
2841	101425	273298
2842	101461	273263
2843	101495	273223
2844	101531	273188
2845	101571	273166
2846	101604	273122
2847	101634	273071
2848	101667	273027
2849	101699	272982
2850	101758	273010
2851	101795	272977
2852	101825	272926
2853	101857	272881
2854	101930	272944
2855	101963	272902
2856	101994	272855
2857	102025	272805
2858	102056	272757
2859	102087	272709
2860	102120	272665
2861	102155	272628
2862	102186	272580
2863	102233	272573
2864	102333	272711
2865	102367	272670
2866	102400	272627
2867	102436	272593
2868	102472	272557
2869	102532	272587
2870	102564	272541
2871	102596	272494
2872	102629	272452
2873	102660	272404
2874	102690	272353
2875	102720	272302
2876	102751	272253
2877	102795	272241
2878	102828	272195
2879	102860	272151
2880	102892	272106
2881	102923	272058
2882	102956	272014
2883	102987	271967
2884	103016	271913
2885	103047	271866
2886	103079	271820
2887	103121	271801
2888	103153	271754
2889	103186	271712
2890	103215	271660
2891	103247	271612
2892	103276	271560
2893	103306	271509
2894	103336	271458
2895	103438	271597
2896	103472	271557
2897	103503	271509
2898	103534	271459
2899	103563	271408
2900	103594	271360
2901	103625	271312
2902	103658	271268
2903	103688	271218
2904	103720	271173
2905	103751	271124
2906	103782	271076
2907	103813	271028
2908	103845	270982
2909	103879	270944
2910	103911	270899
2911	103943	270851
2912	103971	270798
2913	104002	270749
2914	104032	270699
2915	104067	270661
2916	104098	270612
2917	104129	270566
2918	104161	270520
2919	104193	270475
2920	104225	270429
2921	104255	270378
2922	104288	270337
2923	104319	270290
2924	104352	270245
2925	104385	270204
2926	104418	270160
2927	104596	270493
2928	104628	270448
2929	104659	270401
2930	104691	270354
2931	104721	270305
2932	104751	270253
2933	104781	270203
2934	104811	270151
2935	104840	270101
2936	104871	270053
2937	104903	270006
2938	104934	269959
2939	104981	269953
2940	105028	269946
2941	105065	269912
2942	105097	269867
2943	105129	269821
2944	105160	269773
2945	105194	269735
2946	105227	269691
2947	105258	269644
2948	105290	269598
2949	105320	269550
2950	105352	269502
2951	105383	269456
2952	105417	269415
2953	105454	269382
2954	105487	269340
2955	105520	269297
2956	105550	269247
2957	105580	269197
2958	105695	269364
2959	105729	269325
2960	105762	269281
2961	105792	269231
2962	105824	269185
2963	105858	269146
2964	105893	269108
2965	105926	269067
2966	105958	269020
2967	105988	268970
2968	106018	268919
2969	106048	268871
2970	106079	268823
2971	106113	268782
2972	106148	268744
2973	106200	268751
2974	106232	268704
2975	106263	268657
2976	106293	268608
2977	106323	268557
2978	106354	268509
2979	106385	268463
2980	106420	268425
2981	106457	268391
2982	106491	268352
2983	106523	268308
2984	106554	268260
2985	106585	268212
2986	106615	268163
2987	106650	268124
2988	106683	268082
2989	106794	268235
2990	106830	268200
2991	106863	268159
2992	106894	268111
2993	106926	268065
2994	106955	268013
2995	106986	267966
2996	107016	267916
2997	107061	267902
2998	107100	267875
2999	107155	267887
3000	107189	267848
3001	107220	267802
3002	107251	267753
3003	107283	267708
3004	107314	267660
3005	107345	267612
3006	107378	267570
3007	107412	267532
3008	107464	267535
3009	107495	267487
3010	107525	267438
3011	107556	267390
3012	107586	267342
3013	107616	267292
3014	107681	267329
3015	107733	267332
3016	107763	267284
3017	107794	267235
3018	107903	267380
3019	107935	267336
3020	107966	267289
3021	108010	267273
3022	108042	267229
3023	108073	267180
3024	108104	267134
3025	108134	267083
3026	108164	267034
3027	108197	266991
3028	108229	266947
3029	108263	266907
3030	108299	266872
3031	108331	266826
3032	108365	266786
3033	108400	266749
3034	108434	266710
3035	108468	266668
3036	108500	266623
3037	108532	266580
3038	108562	266530
3039	108594	266486
3040	108626	266439
3041	108662	266404
3042	108694	266359
3043	108724	266311
3044	108753	266259
3045	108784	266211
3046	108815	266163
3047	108845	266113
3048	108875	266065
3049	109051	266371
3050	109084	266329
3051	109116	266283
3052	109153	266250
3053	109187	266210
3054	109236	266207
3055	109267	266160
3056	109296	266109
3057	109325	266057
3058	109356	266008
3059	109389	265966
3060	109422	265923
3061	109454	265879
3062	109495	265855
3063	109538	265838
3064	109570	265794
3065	109634	265825
3066	109667	265783
3067	109699	265738
3068	109731	265693
3069	109763	265648
3070	109794	265603
3071	109826	265556
3072	109882	265570
3073	109913	265523
3074	109958	265510
3075	110006	265502
3076	110043	265470
3077	110164	265641
3078	110201	265607
3079	110232	265560
3080	110266	265520
3081	110299	265476
3082	110346	265469
3083	110382	265432
3084	110427	265419
3085	110460	265376
3086	110491	265328
3087	110522	265282
3088	110553	265234
3089	110583	265184
3090	110613	265137
3091	110647	265095
3092	110676	265043
3093	110706	264995
3094	110737	264946
3095	110767	264896
3096	110799	264852
3097	110830	264804
3098	110861	264758
3099	110894	264715
3100	110924	264667
3101	110955	264619
3102	110988	264575
3103	111022	264536
3104	111062	264511
3105	111097	264474
3106	111132	264436
3107	111166	264397
3108	111279	264544
3109	111314	264506
3110	111345	264459
3111	111379	264419
3112	111412	264376
3113	111447	264338
3114	111480	264296
3115	111511	264249
3116	111558	264239
3117	111591	264197
3118	111636	264183
3119	111665	264132
3120	111698	264089
3121	111730	264043
3122	111759	263992
3123	111789	263944
3124	111820	263897
3125	111852	263851
3126	111884	263806
3127	111915	263759
3128	111945	263709
3129	111976	263662
3130	112007	263615
3131	112038	263568
3132	112070	263524
3133	112101	263477
3134	112154	263482
3135	112195	263458
3136	112238	263441
3137	112270	263395
3138	112452	263703
3139	112495	263684
3140	112531	263648
3141	112568	263615
3142	112604	263579
3143	112638	263539
3144	112676	263509
3145	112713	263474
3146	112752	263448
3147	112800	263440
3148	112835	263402
3149	112868	263359
3150	112903	263321
3151	112940	263289
3152	112985	263274
3153	113045	263294
3154	113080	263256
3155	113112	263212
3156	113148	263177
3157	113180	263132
3158	113214	263091
3159	113245	263044
3160	113276	262996
3161	113307	262951
3162	113341	262910
3163	113372	262864
3164	113404	262819
3165	113436	262774
3166	113550	262920
3167	113585	262881
3168	113642	262895
3169	113674	262850
3170	113705	262803
3171	113737	262757
3172	113769	262713
3173	113802	262670
3174	113835	262627
3175	113866	262581
3176	113898	262537
3177	113929	262488
3178	113960	262441
3179	113991	262395
3180	114039	262388
3181	114072	262345
3182	114103	262297
3183	114133	262249
3184	114165	262203
3185	114196	262157
3186	114227	262110
3187	114258	262063
3188	114289	262017
3189	114320	261968
3190	114348	261915
3191	114379	261868
3192	114411	261824
3193	114442	261777
3194	114473	261729
3195	114504	261682
3196	114535	261636
3197	114657	261796
3198	114689	261754
3199	114738	261747
3200	114770	261702
3201	114800	261652
3202	114840	261626
3203	114870	261577
3204	114900	261527
3205	114930	261479
3206	114965	261440
3207	115001	261406
3208	115036	261368
3209	115111	261421
3210	115148	261389
3211	115182	261348
3212	115213	261301
3213	115247	261261
3214	115282	261222
3215	115330	261215
3216	115365	261177
3217	115400	261138
3218	115454	261144
3219	115492	261112
